k,exit_ok,gamma,kr,tgo,fuel_opt,coeff1,coeff2,coeff3,coeff4
2418,1,0.868204353644488,5.73650910580781,691.584359831826,6690.94494176414,1.51952964999166e-05,-0.9999848047035,-0.0027014343537999,1.1993815421611e-05
2419,1,0.872878784296143,5.74585799149482,687.5444636173,6691.27111438476,1.52559553783929e-05,-0.999984744044622,-0.002724106368116,1.21549537201716e-05
2420,1,0.876456758777453,5.75302195142259,684.897442316477,6693.26789380683,1.65199069865223e-05,-0.999983480093014,-0.0027398664087158,1.226436147817e-05
2421,1,0.869464434860597,5.73902927154125,690.214213369164,6688.27902089237,1.52111680973403e-05,-0.999984788831903,-0.00270862264312543,1.2046770676886e-05
2422,1,0.872523717314334,5.74515596181321,687.699557636922,6689.15893566845,1.64824648647602e-05,-0.999983517535135,-0.00272298337635419,1.21479874020693e-05
2423,1,0.868900592246324,5.73790966759514,690.389922242895,6687.11970709526,1.64280756639804e-05,-0.999983571924336,-0.00270712419410967,1.20382905295204e-05
2424,1,0.868945863495545,5.73799212465962,691.200403009121,6692.87604249602,1.52042148795735e-05,-0.99998479578512,-0.00270400777894226,1.20102481994011e-05
2425,1,0.874910616492421,5.74992165582525,686.589008912896,6695.49078449545,1.52806505896075e-05,-0.99998471934941,-0.00273085657390866,1.21974271700606e-05
2426,1,0.874933613279766,5.74996762256923,686.047093627931,6692.33674537938,1.52768472842181e-05,-0.999984723152716,-0.00273304719974338,1.22168021782227e-05
2427,1,0.872068461447676,5.74423732611967,688.035961860404,6688.57077518106,1.52431055411838e-05,-0.999984756894459,-0.00272098263745292,1.2134170643237e-05
2428,1,0.870783638412809,5.7416757780898,688.664139859841,6687.03893385859,1.64556332869351e-05,-0.999983544366713,-0.00271664260761269,1.21066427472257e-05
2429,1,0.869372973876133,5.738854460049,690.037997542045,6687.17805800432,1.64387235426115e-05,-0.999983561276457,-0.00270918945827202,1.20525571254646e-05
2430,1,0.870032083009834,5.74016459054192,689.785225599116,6689.18837704049,1.52215295427311e-05,-0.999984778470457,-0.00271113014225003,1.20641455789712e-05
2431,1,0.865289886098884,5.73068825543784,693.205196480708,6684.74801431734,1.63804456409539e-05,-0.999983619554359,-0.00269092112643515,1.19256803493897e-05
2432,1,0.86886806687263,5.73783653812068,690.265494060472,6685.50246613624,1.52042815402273e-05,-0.99998479571846,-0.00270755743901947,1.20424775144962e-05
2433,1,0.86587416782338,5.73184873864153,692.607471595451,6684.37818405852,1.51675116304271e-05,-0.999984832488369,-0.00269407942212077,1.19486922749448e-05
2434,1,0.870613844271001,5.74133620927389,689.579157585994,6690.427985638,1.64563498786366e-05,-0.999983543650121,-0.00271279162139343,1.20738208226072e-05
2435,1,0.871683292331095,5.74346698573353,687.668958850366,6685.014370485,1.52380899133639e-05,-0.999984761910087,-0.00272187468529311,1.21454968941496e-05
2436,1,0.86750415889054,5.73511679254559,692.070170033311,6689.87639193151,1.64083998025632e-05,-0.999983591600197,-0.0026985338850578,1.19740758697759e-05
2437,1,0.871406832114302,5.74292211190271,688.721358845706,6690.43024026377,1.64557044103166e-05,-0.99998354429559,-0.00271732172615113,1.21072587180148e-05
2438,1,0.873208498622491,5.74652551359133,686.806887422287,6687.86983008443,1.64898224261425e-05,-0.999983510177574,-0.00272751959964882,1.21824897836324e-05
2439,1,0.867493620893887,5.73508764654779,691.656424577115,6687.02427817785,1.51875645316657e-05,-0.999984812435468,-0.00270012529989911,1.19883448952479e-05
2440,1,0.86697837101362,5.73406521295708,692.045682001993,6686.32806699989,1.64008823726369e-05,-0.999983599117627,-0.0026978696001105,1.19727275918643e-05
2441,1,0.867599588430431,5.73529957984444,691.600993205707,6686.49406572162,1.51885897146147e-05,-0.999984811410285,-0.00270049493401526,1.19907097743565e-05
2442,1,0.872569688213731,5.74524793146588,688.201105551072,6691.52504967813,1.6487299928341e-05,-0.999983512700072,-0.00272106574361482,1.21304815926266e-05
2443,1,0.869192083121766,5.73849266646553,690.455239309249,6687.92284444911,1.64345103505665e-05,-0.999983565489649,-0.00270729029388375,1.20372359087364e-05
2444,1,6.98488774820038e-06,5.74286952503957,688.454780594575,6687.54476032483,3.04340197480116e-06,-0.999996956598025,-0.00271831623321072,1.2116525745752e-05
2445,1,0.869145210353875,5.73839082070071,690.674012310736,6689.85246362875,1.52069983575225e-05,-0.999984793001643,-0.00270635724528716,1.20293979580767e-05
2446,1,0.870910300016063,5.7419290458674,689.31817410978,6691.46212031619,1.64488933932336e-05,-0.999983551106607,-0.00271424872011154,1.20842127752218e-05
2447,1,0.866272204608997,5.73264481539822,692.341262225895,6684.39598730165,1.5172858139963e-05,-0.99998482714186,-0.00269569023599276,1.19595435184509e-05
2448,1,6.94301593727044e-06,5.74182560945755,689.586430239337,6691.95470048267,3.02334614329701e-06,-0.999996976653857,-0.00271309838191794,1.20745953223399e-05
2449,1,0.869764897366017,5.73963019499771,689.566069982144,6686.32519148247,1.52145959505215e-05,-0.99998478540405,-0.00271160428781426,1.20706913145442e-05
2450,1,0.86757632459285,5.73526120981477,691.201152111155,6684.4256880676,1.64223408374393e-05,-0.999983577659163,-0.00270203112587965,1.20045060742132e-05
2451,1,0.873317281175029,5.7467430874396,687.198700043547,6689.99383734666,1.64925810243407e-05,-0.999983507418976,-0.00272612278833198,1.21690625533583e-05
2452,1,6.95848562392269e-06,5.74210155234713,689.481500781947,6691.63892965967,3.03056239753171e-06,-0.999996969437603,-0.00271371139706284,1.20788512338597e-05
2453,1,0.87390075821263,5.74790191728828,687.200361719434,6692.95403031214,1.52650348249052e-05,-0.999984734965175,-0.00272695756298809,1.21714575806447e-05
2454,1,0.870508756865753,5.74112600549377,689.240473388212,6688.32403326874,1.64505732433646e-05,-0.999983549426756,-0.00271397215564637,1.20852471033641e-05
2455,1,0.866798955525533,5.73370642881072,692.812315502926,6689.82837652054,1.6405594215754e-05,-0.999983594405784,-0.00269462533824096,1.19454978540261e-05
2456,1,0.868342246914379,5.73679296227782,691.098131079404,6688.53203604593,1.64184969341193e-05,-0.999983581503066,-0.00270354211017418,1.20112924060806e-05
2457,1,6.93587483212405e-06,5.74086513588019,689.373361073423,6688.81747137924,3.01857114912273e-06,-0.999996981428851,-0.00271324030217644,1.20800393781744e-05
2458,1,0.869027354160738,5.73816319512602,691.101111822223,6691.44573808239,1.64303070475191e-05,-0.999983569692952,-0.0027045218071518,1.20140576681993e-05
2459,1,0.869105910099926,5.73832037533556,690.839103017312,6689.6109410205,1.64416917631491e-05,-0.999983558308237,-0.00270566130549895,1.20235016795616e-05
2460,1,6.93723091517284e-06,5.74250851851798,689.180762397222,6691.79620841547,3.02201144637173e-06,-0.999996977988554,-0.00271519082274078,1.2090252075484e-05
2461,1,0.873268688454655,5.74663777668385,687.29928959329,6690.77818051027,1.52571842283448e-05,-0.999984742815772,-0.00272564539770542,1.21652778762183e-05
2462,1,0.863986796219841,5.72808213193136,694.718697136792,6685.96352069756,1.63717039133245e-05,-0.999983628296087,-0.00268318305718862,1.18683750483482e-05
2463,1,0.869220959246022,5.73855037851589,690.578527853412,6689.97334068741,1.64288019823595e-05,-0.999983571198018,-0.00270684874009972,1.20330593076184e-05
2464,1,0.865020567896109,5.73014970830802,694.140560008321,6687.83007643478,1.63903638819662e-05,-0.999983609636118,-0.00268690716545296,1.18924442726045e-05
2465,1,0.868672407591883,5.73745335315368,690.505843611112,6686.15333316695,1.64333751378427e-05,-0.999983566624862,-0.00270633931232078,1.20332918799264e-05
2466,1,0.865913665729461,5.73193582626647,693.33299694523,6688.58438556632,1.6390433814657e-05,-0.999983609566185,-0.00269132482052409,1.19238795521231e-05
2467,1,0.867832678012977,5.73577389880183,691.723084471634,6688.50846897244,1.64230236638355e-05,-0.999983576976336,-0.00270036292608531,1.19874686550246e-05
2468,1,0.86893881318843,5.73798612506868,690.513895999926,6687.80721341631,1.64309402607971e-05,-0.999983569059739,-0.00270669352825711,1.20341285990925e-05
2469,1,0.873585466009457,5.74727938583032,686.75595071123,6689.93266360854,1.64852715350098e-05,-0.999983514728465,-0.00272827075796906,1.21858954292726e-05
2470,1,0.871109775173001,5.74232810942712,688.688588177688,6687.75267939099,1.64686974980094e-05,-0.999983531302502,-0.0027170197902688,1.21071585745669e-05
2471,1,6.91695090953096e-06,5.74326487209853,689.180447798111,6693.81280585342,3.01448503802637e-06,-0.999996985514962,-0.00271574078532562,1.20918555384162e-05
2472,1,0.865861155916169,5.73182271991541,692.863867198513,6684.66706107746,1.51681212276887e-05,-0.999984831878772,-0.00269306369752476,1.19397964393224e-05
2473,1,0.865536626853995,5.73117365773855,692.946068152614,6684.42527743939,1.5163541293228e-05,-0.999984836458707,-0.00269227589007647,1.19356121606634e-05
2474,1,0.869587285355583,5.73928311452815,690.695504565789,6691.23949395867,1.64463237679786e-05,-0.999983553676232,-0.00270692076498053,1.20305197368321e-05
2475,1,0.869306796084074,5.73872213818817,690.225889217937,6686.98481954894,1.64429598505324e-05,-0.999983557040149,-0.00270835612117077,1.20457184339829e-05
2476,1,0.867118641252092,5.73434576289867,691.893654330662,6686.50729697425,1.64041646061326e-05,-0.999983595835394,-0.00269866514012224,1.1978575677063e-05
2477,1,0.870154864774539,5.74041821312018,689.377162705504,6688.10957863121,1.64446713841822e-05,-0.999983555328616,-0.00271292066579586,1.20789657324869e-05
2478,1,0.867189347297376,5.73447909916776,692.600179471107,6690.50778401697,1.51838203879086e-05,-0.999984816179612,-0.00269600671318071,1.19544272846682e-05
2479,1,0.871162596400358,5.74242559136081,688.812186080669,6689.786617939,1.52313683662803e-05,-0.999984768631634,-0.00271660122289072,1.21030194948915e-05
2480,1,0.874048122242371,5.74820477085049,686.71536931725,6691.29552846388,1.6502379598196e-05,-0.999983497620402,-0.00272910578609612,1.21892980369405e-05
2481,1,0.868341693728228,5.73678379020911,690.504830910296,6685.00472806681,1.51976133955091e-05,-0.999984802386605,-0.0027058566559988,1.2031922882462e-05
2482,1,0.871921655729149,5.74394370919971,687.404503210687,6685.51106740979,1.52404862344881e-05,-0.999984759513765,-0.00272326859417203,1.21558527155582e-05
