k,exit_ok,gamma,kr,tgo,fuel_opt,",fuel_sim",final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
1616,1,0.478983567779511,6.14535837593677,665.155335009642,6637.9744907007,6962.7397265736,-3.56740444741913e-06,0.00125105679039784,-0.000369086163118482,0.114712517674272,-0.885287482325728,-0.00328854267644256,1.38899619792496e-05
1617,1,0.477521102411444,6.13810670281676,663.811250297034,6646.3987668388,6943.325609815,5.85535177075058e-06,0.00120015558643389,-0.00035012187436223,0.114012805532919,-0.885987194467081,-0.00328868508324384,1.39298107658469e-05
1618,1,0.476759108532747,6.13433321830232,666.030053638365,6637.83006454849,6980.45140022171,-7.22305290400637e-06,0.00123234482453478,-0.000359524041414261,0.113649386690915,-0.886350613309085,-0.00327435073526907,1.38286476229546e-05
1619,1,0.480516155952409,6.15296171423446,664.285928536602,6640.46553050122,6964.73328251325,-4.46337961687007e-06,0.00126550786435694,-0.00037601008079946,0.115448015365613,-0.884551984634387,-0.00329967680831593,1.39435740324298e-05
1620,1,0.506462621528819,6.28235573126941,651.000926634564,6625.26652649381,6938.68416245827,1.14497182892171e-06,0.00109345374272765,-0.000202723778784275,0.128252280202805,-0.871747719797195,-0.00348606285027831,1.48237919369582e-05
1621,1,0.481424167030396,6.15746103794321,664.285027080783,6637.45541016367,6947.66289699829,3.72950075005693e-06,0.00126660948381125,-0.000378570752218366,0.115884142971571,-0.884115857028429,-0.00330372441418327,1.39538080754297e-05
1622,1,0.475416959432626,6.1276867685397,663.653131385447,6643.29616154536,6925.17338201442,1.00210711473721e-05,0.00116993275932831,-0.000369039829820394,0.113010416560305,-0.886989583439695,-0.00328010778203629,1.39127910069073e-05
1623,1,0.479013703145044,6.1455018278011,666.857242375168,6640.67297043267,6941.77475372068,2.39761028318533e-06,0.00126390124694764,-0.000376795651391149,0.114726376727238,-0.885273623272762,-0.00328027822392178,1.38194770133839e-05
1624,1,2.48614635811744,10.8979128191112,746.372271276027,6908.79827480732,7218.1144510553,-2.20868368507656e-07,0.0004035264619099,-0.000519627705216408,0.533573029468949,-0.466426970531051,-0.00667566257587009,1.95628595287122e-05
1625,1,0.479160533610516,6.14623433591872,665.504284283324,6638.44147041539,6992.99035758171,-1.2161414125572e-05,0.00126881650435674,-0.000375373288989067,0.114797155729816,-0.885202844270184,-0.00328760366440814,1.38773775253996e-05
1626,1,0.479649880254701,6.14866322434116,664.299758665711,6641.56902308358,6969.16001349376,-2.35240527064805e-06,0.00124513469405082,-0.000368751818314195,0.115031974382533,-0.884968025617467,-0.00329574647287332,1.39332528077862e-05
1627,1,0.47906130605955,6.14574298887922,662.734592613021,6639.67622395077,6958.65119737262,-2.51566785758014e-06,0.0012250787719738,-0.000357582699507475,0.114749677106205,-0.885250322893795,-0.00330090083712168,1.39924935202615e-05
1628,1,0.47619860232464,6.13155977358885,665.100658394691,6641.26268116028,6950.02820951502,1.34400767277758e-06,0.0012010774220863,-0.000348708825185895,0.113382578989304,-0.886617421010696,-0.00327644009711768,1.38610525762151e-05
1629,1,0.479048489147809,6.14568126860548,665.099118543578,6639.06146283542,6958.08549778882,6.20254215974339e-07,0.00124249089359373,-0.000367188826203346,0.114743713666565,-0.885256286333435,-0.00328911027992285,1.3893040070348e-05
1630,1,0.475657778961693,6.12887741556376,665.508001082426,6640.5196039307,6972.8912738002,-3.26196111599837e-06,0.00120661254181139,-0.000348262023180723,0.113124774868953,-0.886875225131047,-0.00327203201029755,1.3838033344293e-05
1631,1,1.55999948640639,8.91307365763072,637.287432755361,6632.4995525811,6924.6704322877,-1.62717497422264e-07,0.000547995959333716,-0.000435005640611052,0.392864605470476,-0.607135394529523,-0.00604029082708042,2.19460713542105e-05
1632,1,0.505501695913176,6.27753675936655,650.885564018077,6623.31071346594,6961.4068608227,-7.15416476512515e-06,0.00110235928289656,-0.000199745642021298,0.127765781652934,-0.872234218347066,-0.00348223141921344,1.48176722896167e-05
1633,1,0.476135190035663,6.13124543982658,665.083907837214,6639.12249028839,6937.48092682536,5.85564147308215e-06,0.00119457680225561,-0.000346639659255743,0.113352355796815,-0.886647644203185,-0.00327624086229347,1.38610401625157e-05
1634,1,1.51093660125781,8.30708953341916,656.192696486529,6649.16441555544,6944.62728622051,6.7553972151927e-07,0.000913329812388467,-0.000537893967702985,0.276547345543173,-0.723452654456827,-0.00522726347095692,1.92923932852812e-05
1635,1,0.477688576030869,6.13893691246487,666.260933803837,6633.73147526031,6953.14875795567,-1.73844957941302e-07,0.0012430019300706,-0.000364069826900959,0.11409282467212,-0.88590717532788,-0.00327733650604141,1.38294361008198e-05
1636,1,0.479400249015885,6.14742585745342,662.384464762612,6643.13423226209,6927.10736589178,8.29193605414306e-06,0.00121304872115066,-0.00035558152012527,0.114912324768764,-0.885087675231236,-0.00330416151030934,1.40111255016747e-05
1637,1,0.476957532013789,6.1353147655154,666.131491113158,6643.87004895235,6970.95502160848,-4.5914445018499e-06,0.00122884781684187,-0.000360782025381923,0.113743873009673,-0.886256126990327,-0.00327473071738747,1.38266483646922e-05
1638,1,0.480264394252806,6.15171140806672,666.307961551534,6634.91258612623,6955.71545170187,-1.50074558027697e-07,0.0013146774953639,-0.000384126324206591,0.115326938642831,-0.884673061357169,-0.00328854339001729,1.38562575880999e-05
1639,1,0.480086865514263,6.15083333359925,661.150768265932,6646.73898675194,6960.37264833034,2.82002748803458e-07,0.00121559812700769,-0.000355770112946629,0.11524193858712,-0.88475806141288,-0.0033134024953679,1.40712586296349e-05
1640,1,0.476720068584991,6.13414313449315,664.813667198116,6640.71960546363,6969.56171152857,-6.2319290027933e-06,0.00121835909976065,-0.000353583134710789,0.113631092387438,-0.886368907612562,-0.00328017122274978,1.38788674317371e-05
1641,1,0.480739773214465,6.15406778374051,665.355244235609,6638.47059374262,6971.9407236937,-4.34894944407625e-06,0.00127950312710527,-0.000382318161427975,0.115555167239592,-0.884444832760408,-0.00329536601402879,1.39012901117982e-05
1642,1,0.480122944669947,6.15100888023516,664.007890635207,6641.25524677692,6969.4080523798,-5.74480358467224e-06,0.00125783000799232,-0.000372463138774037,0.115258929969843,-0.884741070030157,-0.00329930321760436,1.39508244392688e-05
1643,1,0.508356118491063,6.29184040462905,651.725964060828,6621.18869224574,6924.22020653649,3.84996619674349e-06,0.00111171809899798,-0.000214758794754743,0.129211957007436,-0.870788042992564,-0.00349093374329585,1.48131578825355e-05
1644,1,0.506461069628743,6.28234498181142,650.854633362226,6624.50459990173,6932.98320538637,-1.706997633244e-07,0.00109606813912082,-0.000203105388209224,0.128251194171999,-0.871748805828001,-0.00348683648966925,1.48304312283934e-05
1645,1,0.477643199204447,6.13871580618479,666.115699933119,6638.38633162109,6962.07617217878,-2.84792850344562e-06,0.001241085336627,-0.000364288222044706,0.114071511294323,-0.885928488705678,-0.00327785310360639,1.38349689372908e-05
1646,1,0.479105928519443,6.14596783789272,664.158679030292,6641.4730168111,6938.24155789033,8.06620769519192e-06,0.00122480699490155,-0.000361010432243347,0.114771403173028,-0.885228596826972,-0.00329402504430663,1.39330622914235e-05
1647,1,0.506232003894992,6.28120021362617,650.415704632464,6623.04758855479,6915.98383911546,3.9233475487532e-06,0.00108277849038895,-0.000199945643544197,0.128135557860646,-0.871864442139354,-0.00348813174176928,1.48477483708129e-05
1648,1,0.506492653975784,6.28250248013849,651.477663971129,6621.82052312489,6925.2793560002,1.83154999592748e-06,0.0011016990488971,-0.000204081181436777,0.128267106785424,-0.871732893214576,-0.00348364721058993,1.48024501719054e-05
1649,1,0.477117654082069,6.13610444731147,665.593200581842,6641.09281051411,6959.97913318942,-3.73427335034326e-06,0.00122853611006851,-0.000359084457159042,0.11381991286783,-0.88618008713217,-0.00327808657693052,1.38508042005703e-05
1650,1,0.481478050220758,6.15772815794971,662.06336119209,6641.50026911319,6982.41179309893,-1.21607691730502e-05,0.00126933708515693,-0.000375104136765003,0.115910056237675,-0.884089943762325,-0.00331505149486099,1.40482233482429e-05
1651,1,0.476774055054239,6.13440038138812,665.646292615052,6635.81712656268,6965.9550586767,-3.27804078023824e-06,0.00123243001726993,-0.000356500037014484,0.1136558509746,-0.8863441490254,-0.00327629863767583,1.384474889274e-05
1652,1,0.475732648230804,6.12925227029075,665.553289684349,6640.22300426906,6951.23446371112,8.50066120438599e-07,0.00120496627748325,-0.00034815794788301,0.113160788284609,-0.886839211715391,-0.00327214508167008,1.38369963950008e-05
1653,1,0.481816458211379,6.15941246833109,661.782885392961,6640.27892651489,6943.83797423771,3.6851546947349e-06,0.00124767003517986,-0.000369470566511154,0.116073504669496,-0.883926495330504,-0.00331797601192301,1.40639795028796e-05
1654,1,0.476101971890307,6.13107405365406,665.661674776781,6642.06193602415,6983.53009266327,-7.04077096293112e-06,0.00122269840497053,-0.000353820854797959,0.113335878385657,-0.886664121614343,-0.00327324373292684,1.38366021957432e-05
1655,1,0.479064396588056,6.1457588327556,665.065616793451,6640.19154163155,6999.08950947274,-1.78113729464652e-05,0.00127395737342025,-0.000375521602109075,0.114751207968629,-0.885248792031371,-0.00328934554592354,1.38946151511301e-05
1656,1,0.505363415773542,6.27684506084093,650.545367909924,6624.14724438376,6935.61339181974,4.4957315281733e-07,0.0010817594354574,-0.000195731176063418,0.127696011904032,-0.872303988095968,-0.00348341353902049,1.48315394324108e-05
1657,1,0.479842373804667,6.14961831732793,663.738565012401,6645.72117788004,6953.94407034019,3.51829092041882e-06,0.00123471879834471,-0.000365515938028693,0.11512436330532,-0.88487563669468,-0.0032993917144597,1.39589919734944e-05
1658,1,0.480089552138751,6.1508447954106,665.011803349902,6639.57165202979,6935.04107897687,6.44335507408674e-06,0.00125337664604936,-0.000373081304132938,0.115243047959723,-0.884756952040277,-0.0032941752832504,1.39083644154782e-05
1659,1,0.476163028119006,6.13138085005018,665.673635771434,6638.80257662498,6971.46508264931,-3.49988820575657e-06,0.00121300868097968,-0.000352205941453576,0.113365375091298,-0.886634624908702,-0.00327345967005457,1.38367973139137e-05
1660,1,0.480405209708826,6.15240709951267,662.274087864038,6645.26678098113,6963.46634070452,-3.61408711820022e-06,0.00124045193589072,-0.000365306856110692,0.115394301452985,-0.884605698547015,-0.00330920066384848,1.40271531371144e-05
1661,1,0.481646249712389,6.15856640880826,665.00131147423,6641.07241117354,6976.07011936169,-3.73642450112691e-06,0.00128518201992326,-0.000386607134714723,0.115991389969529,-0.884008610030471,-0.00330115829321748,1.39262640460147e-05
1662,1,0.50610771793018,6.28057506343229,651.129990275048,6621.91554605724,6917.6121826405,3.43339205760237e-06,0.00109361569028054,-0.000200769631192088,0.128072427221001,-0.871927572778999,-0.00348372827671316,1.48137159448107e-05
1663,1,0.506591246413096,6.28298968028643,651.737069789428,6621.87280094099,6935.79201840497,-4.11564727005457e-06,0.00111710490334956,-0.000207433942705393,0.128316335325974,-0.871683664674026,-0.00348270994651654,1.47918161072973e-05
1664,1,0.475789906605722,6.12953612190175,664.16108562009,6639.38745464271,6945.24041687834,8.2311827345066e-07,0.0011885678179098,-0.000342094339430332,0.11318806183877,-0.88681193816123,-0.00327925885744452,1.3895710478823e-05
1665,1,0.478927815532421,6.1450825112103,662.986560365057,6644.64767833101,6978.74433406561,-7.65436562107774e-06,0.00123151618351719,-0.000360246049240231,0.114685867956045,-0.885314132043955,-0.00329905197830384,1.39803572408779e-05
1666,1,0.480655908225187,6.1536522767832,662.514563092941,6640.48935138026,6946.14521427512,3.49407504370437e-06,0.00123583443658266,-0.000365054700523615,0.115514909781451,-0.884485090218549,-0.0033091212937843,1.40198088913099e-05
1667,1,0.480774497049215,6.15423992306179,664.972370462273,6642.81365071012,6958.61019369615,-1.73837870180932e-06,0.00126987828641782,-0.000380298355594277,0.115571847056147,-0.884428152943853,-0.00329741791687185,1.39176920116106e-05
1668,1,0.475699379333164,6.1290853126878,665.228447268924,6638.07512705447,6950.249091802,1.11380739164547e-06,0.00120759837571303,-0.000346348388120532,0.113144747596117,-0.886855252403883,-0.00327359332403846,1.38501360972502e-05
1669,1,0.488235916380333,5.87554731348836,750.774774275799,6899.05429022356,7240.19054591586,-6.7074818504603e-06,0.000517766366218931,0.00250647473149002,0.0882072592752252,-0.911792740724775,-0.00269852022928405,1.04238699322335e-05
1670,1,0.482087822279397,6.16075805527071,661.933956096573,6643.33832119771,6963.29368887406,-3.36764686275726e-06,0.00126183763235746,-0.000374874100089073,0.116204149462405,-0.883795850537595,-0.00331843253676095,1.40606317154399e-05
1671,1,0.480829007170385,6.1545123682751,666.348879299313,6631.27875293894,6934.66690016152,3.7404735541035e-06,0.00128430036617263,-0.000385501887649298,0.115598248215283,-0.884401751784716,-0.0032908503345255,1.38608641016229e-05
1672,1,0.477320020693925,6.13711273470305,664.691822905426,6639.81496643234,6946.76599504187,5.22171608425745e-06,0.00120490087171352,-0.000352074159309268,0.113917032464202,-0.886082967535798,-0.00328343651088703,1.38906775156338e-05
1673,1,0.507482747870477,6.28746532265832,652.593910795772,6625.13862792916,6920.36009794449,3.5763146451638e-06,0.00112327057458314,-0.000212432816624641,0.128768923610175,-0.871231076389825,-0.00348225986688758,1.47635081611877e-05
1674,1,0.506712363736875,6.28360637005997,651.11041429149,6621.33536507789,6938.55131607633,-1.79302485399152e-06,0.00110368903431926,-0.000205486780032515,0.128378658796453,-0.871621341203547,-0.00348663113658956,1.48217569622628e-05
1675,1,0.480277296688517,6.15177276640376,663.902528846483,6639.46358209245,6960.28045505334,-1.23496215655085e-06,0.00125159378488311,-0.00037072435952723,0.115332879245267,-0.884667120754733,-0.00330051350497843,1.39569858870806e-05
1676,1,0.478322179168455,6.14207872690762,662.416664057099,6643.81109940039,6932.5962429326,8.69590659205769e-06,0.0011962883935401,-0.000347819179296493,0.114395851193603,-0.885604148806397,-0.00329918514015377,1.39975774870893e-05
1677,1,0.507687353200479,6.2884909793893,651.064315010284,6626.16678152052,6906.52778641553,7.24414725039146e-06,0.00109475244583377,-0.000209516147151589,0.128872730112269,-0.871127269887731,-0.00349138812771671,1.48353794136761e-05
1678,1,0.479490332129351,6.14787301348396,663.085672657613,6643.70554835524,6957.81067834684,-6.48261266950902e-07,0.00123015715291418,-0.000361560378223658,0.114955557601732,-0.885044442398268,-0.00330106976308317,1.39825248569605e-05
1679,1,0.479071644424597,6.14579417768922,663.428089077409,6641.97368992217,6967.75052939942,-5.32383656371229e-06,0.00123600747944811,-0.000362347811460495,0.114754623086132,-0.885245376913868,-0.00329749636463687,1.3963371768706e-05
1680,1,0.482990144996603,6.16523779962462,663.182424573416,6643.2909150377,6960.81261487638,2.16148994423057e-06,0.00127785572117288,-0.000384454615414143,0.116639520223697,-0.883360479776303,-0.00331621939687358,1.40179277126485e-05
1681,1,0.507240592303817,6.28624743219786,652.418998413598,6622.76181177453,6910.22421264012,6.33314327368618e-06,0.00111496607973067,-0.000209711259230971,0.128645704500763,-0.871354295499237,-0.00348207122435683,1.47685641184183e-05
1682,1,0.478107420004814,6.14101419799814,663.787497742185,6641.01191481393,6932.76211168027,5.76275817791593e-06,0.00121324295737225,-0.00035430840216577,0.11429314155198,-0.88570685844802,-0.0032914151712445,1.39374064326024e-05
1683,1,0.481002051701594,6.15537372074572,663.276233249432,6643.48572078986,6971.69456672412,-2.41728372007803e-06,0.00125815572623355,-0.000373093876987696,0.115681733109897,-0.884318266890103,-0.00330687047647901,1.39915411628868e-05
1684,1,0.481757300093026,6.15911761485474,663.026834684825,6641.33821884994,6953.87002212656,1.84678899195761e-06,0.00125840227037371,-0.000375475035980344,0.116044884870144,-0.883955115129856,-0.00331148541422341,1.40105855258539e-05
1685,1,0.478668271734551,6.14379466931783,663.552298477871,6643.39421779617,6952.73603549245,1.42743712663027e-07,0.00122338841141356,-0.000358355464413762,0.114561489946373,-0.885438510053627,-0.00329508138186067,1.39536034671565e-05
1686,1,0.481871468321436,6.15968232323083,662.371048349479,6643.79124021984,6977.8717176293,-9.95527464195997e-06,0.00127377732718513,-0.000378591241315007,0.116099700486976,-0.883900299513025,-0.00331527301438419,1.4039628995798e-05
1687,1,0.478721929494661,6.14406005770986,665.834969465052,6633.47609016699,6940.09228069499,4.93528863387469e-06,0.00127329664777112,-0.000368976732715964,0.114587116340421,-0.885412883659579,-0.00328402268651064,1.38586922673173e-05
1688,1,0.477585103337186,6.13842601503213,664.769873953893,6639.03217043092,6957.82210949548,-1.79584492869577e-07,0.00121810591447512,-0.000356145668774843,0.114043579521788,-0.885956420478212,-0.00328422913338771,1.38903876479382e-05
1689,1,0.507705382794416,6.28857911592605,652.284155132257,6618.83839594387,6936.00795248325,-1.41646560872081e-06,0.00112800705042814,-0.000213670078665018,0.128881651948562,-0.871118348051438,-0.00348494010168111,1.47801509997593e-05
1690,1,0.479018774074343,6.14553095948941,665.855540920774,6637.97051356712,6969.39009654703,-8.48021619252281e-06,0.00130388032636208,-0.000377078307792544,0.114729191257172,-0.885270808742828,-0.00328523911954973,1.38611535553026e-05
1691,1,0.506357861909997,6.28181526867856,650.272016874559,6616.4969237711,6912.01268383736,4.3562227309209e-06,0.00108182854259272,-0.000199512811377644,0.128197681155519,-0.871802318844481,-0.00348947095463362,1.48557653134877e-05
1692,1,0.48035899562833,6.1521783948475,662.404748134991,6642.07432339821,6961.43977996958,-9.85423391048029e-07,0.00123669329211599,-0.000363943632692099,0.115372154556771,-0.884627845443229,-0.00330834185315037,1.4021098702904e-05
1693,1,0.476306806380671,6.1320940957558,665.158160670647,6643.10295250018,7002.32851473862,-1.18896050528852e-05,0.00121873548044596,-0.000354219228029251,0.113433961534139,-0.886566038465861,-0.0032766357511341,1.38598638148693e-05
1694,1,0.480374887478764,6.15225220372845,665.80475137205,6637.27248798885,6933.42362629258,8.64973629167054e-06,0.00131864880471086,-0.000380975427106023,0.115379301742024,-0.884620698257976,-0.00329151361429927,1.38784303544723e-05
1695,1,0.478665718544545,6.14378362640206,662.087051355997,6646.21172426698,6966.33016915478,-3.72149286329969e-06,0.00121217629752264,-0.000352734699845314,0.11456042367216,-0.88543957632784,-0.0033023636882721,1.4015407308428e-05
1696,1,0.480315545350412,6.15196154047821,667.144137219537,6637.6120813329,6954.23037738353,-4.43101714296961e-07,0.00130411712146762,-0.000388219021260738,0.11535115678125,-0.88464884321875,-0.00328464540834187,1.38221074281883e-05
1697,1,0.47817919438882,6.1413716078724,666.602802167873,6637.94050157564,6944.33254871314,1.68748461217211e-06,0.00125269969262822,-0.000369562767446041,0.114327621612242,-0.885672378387758,-0.00327783414417478,1.38207339536205e-05
1698,1,0.479437015401432,6.14760379795769,665.558422582048,6635.46806411061,6940.44908621381,7.16723113732009e-06,0.00124582506650982,-0.00036964169703424,0.114929527982238,-0.885070472017762,-0.00328856393773796,1.38782115310095e-05
1699,1,0.482069429037328,6.16066568705021,662.372462697755,6649.30111040833,6970.87777103778,-3.4020023432403e-06,0.00126421290533286,-0.000377131393179297,0.116195179418451,-0.883804820581549,-0.00331615238652493,1.40418103889274e-05
1700,1,0.482932175926297,6.16494906479865,663.135167553381,6642.5455853376,6992.86885271256,-1.39714780837781e-05,0.00130348983122718,-0.000391314039006829,0.116611439321126,-0.883388560678874,-0.00331619567068644,1.4019269112601e-05
1701,1,0.479493766435065,6.14788480821168,666.249962581431,6639.30076358909,6946.58833547391,1.24071725368701e-06,0.00129693865063234,-0.000378893222659826,0.114956698051622,-0.885043301948378,-0.00328540221402254,1.3850049523981e-05
1702,1,0.477580181541159,6.13840123875964,665.972588668197,6639.95648260002,6966.81551284027,-5.09337526633695e-07,0.00124591822761263,-0.000362611375749111,0.114041191567287,-0.885958808432713,-0.00327827578506366,1.38402063336004e-05
1703,1,0.476265557315237,6.13188991782621,664.403074539143,6640.41575009612,6948.01831754048,4.28302012366077e-06,0.00119038413404398,-0.000344227300956845,0.113414325862455,-0.886585674137545,-0.00328017639937512,1.38909223185882e-05
1704,1,0.47949465738932,6.14789228689011,663.849068085639,6640.17477288557,6986.07761753819,-1.151252519052e-05,0.00125514625289307,-0.000369657529518008,0.114957421179114,-0.885042578820886,-0.0032972910106455,1.39504285801401e-05
1705,1,0.479410007709794,6.14747067486204,666.879139633663,6632.72679060527,6960.39447103476,-1.07666302922357e-06,0.00127138005192526,-0.000378828262910247,0.114916657599104,-0.885083342400896,-0.00328193200979778,1.38229965750736e-05
1706,1,0.478334354619541,6.14213860478352,664.974767486305,6638.25571392198,6953.08890883244,-3.49394530124248e-07,0.00123497898463021,-0.000362570863217115,0.114401629535817,-0.885598370464183,-0.00328654715755449,1.38902249790904e-05
1707,1,0.482784258161416,6.16421617173476,663.259184329104,6640.03797201614,6964.59793600271,-4.33837724293773e-06,0.00128704611329205,-0.000386656727641821,0.116540174043053,-0.883459825956947,-0.00331491566473278,1.40123609361913e-05
1708,1,0.477463296375,6.1378245723936,664.07922481158,6639.63150877198,6955.37311463308,-6.66945893093205e-07,0.00121185878981291,-0.000352495815604925,0.113985617761191,-0.886014382238809,-0.00328710464414446,1.3917931148953e-05
1709,1,0.481267043978463,6.1566830034579,664.181054587101,6643.16290399896,6976.21847492386,-8.29942342843166e-06,0.00128152433070586,-0.000382573576644063,0.115808679285032,-0.884191320714968,-0.00330354225833498,1.39564134377429e-05
1710,1,0.47908669328863,6.14587120429446,662.220403054818,6643.57514945144,6954.37950129133,-6.17156420628035e-07,0.00121635149632728,-0.000354935647919774,0.11476206573507,-0.88523793426493,-0.00330357937899598,1.4014523631324e-05
1711,1,0.480599577336868,6.15337225880095,662.560677135735,6640.61561207598,6937.574471704,5.74113724610562e-06,0.00123480380985661,-0.000364552717655897,0.115487782709985,-0.884512217290016,-0.00330863872209754,1.40172195358875e-05
1712,1,0.480779927551164,6.15426543154704,661.946008182995,6639.48908085877,6956.60555553459,-1.93987462349598e-06,0.0012412724819765,-0.000365107087418437,0.115574318839117,-0.884425681160883,-0.00331251644017236,1.40453022091787e-05
1713,1,0.479964608402747,6.15022402676484,663.930357027692,6643.28085325938,6982.94687278092,-8.62526784846699e-06,0.00125808554465498,-0.000372112495824695,0.115182970839635,-0.884817029160365,-0.0032989830349491,1.39523024701696e-05
1714,1,0.479469720375033,6.1477694649806,663.066364717099,6641.88303652253,6938.22813316685,6.84780301457414e-06,0.00122193640617041,-0.000358851626515388,0.114945545534841,-0.885054454465159,-0.00330107270477973,1.39831036666775e-05
1715,1,0.478320448987979,6.1420683314678,664.403776779777,6641.95991320713,6954.52376337168,2.49704524410963e-06,0.00122156615745481,-0.000358426477760076,0.114394848023392,-0.885605151976608,-0.00328930853516456,1.39139506507385e-05
1716,1,0.507595441633951,6.2880287994148,651.026181205089,6623.36608411965,6948.08802090905,-3.54118194909145e-06,0.00110847976294712,-0.000211317092180252,0.128825948844848,-0.871174051155152,-0.00349116581509069,1.48360269556029e-05
1717,1,0.479789175834233,6.14935050563143,661.955052133527,6642.75277937801,6926.6566679175,8.15142029646785e-06,0.00121726748473013,-0.000356156146153808,0.115098454082971,-0.884901545917029,-0.00330803987346406,1.40337018568704e-05
1718,1,0.476107083930746,6.13110580405206,665.53813628973,6642.00183726488,6969.18480314934,-1.66502289068759e-06,0.00120498719110539,-0.000350525369867682,0.113338930860378,-0.886661069139622,-0.00327387975846642,1.38418111075409e-05
1719,1,0.48126516632506,6.1566745556026,663.803375585486,6641.66126659118,6968.86013344363,-2.8621196393212e-06,0.00126638692876808,-0.000377783784642816,0.115807860013307,-0.884192139986693,-0.00330541425144055,1.39722801259167e-05
1720,1,0.478745286836588,6.14417596997161,665.772810897245,6637.05372258091,6959.15765660779,-6.71408628820391e-07,0.00128224296517875,-0.000370873603969812,0.114598309768392,-0.885401690231608,-0.00328443315642051,1.38615416705173e-05
1721,1,0.481432607728813,6.15750694866083,665.463411191686,6637.775023838,6943.63887189894,8.07744891998961e-06,0.00127270548386341,-0.000382638769224286,0.115888596596644,-0.884111403403356,-0.00329791545863803,1.39045374715373e-05
1722,1,0.48081911191893,6.15446216216459,663.257996273118,6641.81702864848,6956.67457084654,4.64294420314494e-06,0.00124095224216765,-0.000368261942639947,0.115593382836016,-0.884406617163984,-0.00330614101336118,1.39902384553628e-05
1723,1,0.47856452510805,6.14328218209658,664.385072626538,6643.52382926628,6961.21525586086,2.07507772426651e-06,0.00122370184360191,-0.000359816942363977,0.114512009776921,-0.885487990223079,-0.00329049099821374,1.39174840435007e-05
1724,1,0.481970885053524,6.16018010150896,663.08489934852,6640.76720094722,6969.86551922524,-7.04841519649313e-06,0.00127928585625766,-0.000381378922611475,0.116148027922636,-0.883851972077364,-0.00331215215553079,1.40105483815195e-05
1725,1,0.480645041350238,6.15359909569781,662.613294063375,6643.83753471944,6968.11734664287,-2.51768866025063e-06,0.00124651716444819,-0.000367623521015048,0.115509757603698,-0.884490242396302,-0.00330858032142488,1.40155101063873e-05
1726,1,0.50670898136477,6.28358055218672,651.739871399215,6622.98462741252,6927.91908743192,2.96980819114868e-06,0.00110275746022942,-0.000205417163670063,0.128376049365148,-0.871623950634852,-0.0034832399015035,1.47930799939732e-05
1727,1,0.478853419264865,6.1447142240415,664.196547527655,6649.47203761503,6990.40384597016,-6.76750080363746e-06,0.00123690261561673,-0.000364964129403233,0.114650293726026,-0.885349706273974,-0.00329271119202215,1.39286319278855e-05
1728,1,0.478467912428563,6.14280183742587,665.034590256448,6638.63271062156,6954.90797513003,8.46990232368852e-08,0.0012349510065356,-0.000363383442163467,0.114465640771153,-0.885534359228847,-0.00328684641597542,1.38892257253832e-05
1729,1,0.481549714804487,6.15808685127768,662.813120962525,6641.47128529056,6943.47779856849,8.71827292150062e-06,0.00124358432909161,-0.00037008710205555,0.115944856689049,-0.884055143310951,-0.00331162466901737,1.40172757067514e-05
1730,1,0.480026538642811,6.15052980199444,663.13790126334,6641.07168839298,6949.11428797984,7.17101583826759e-07,0.00124051372866539,-0.000365227460861206,0.115212561759427,-0.884787438240573,-0.00330320052372754,1.39863639847404e-05
1731,1,0.475525926436453,6.12822847300559,664.470884165272,6637.07303956189,6966.43106926864,-4.71853668352045e-06,0.00119401404015255,-0.000343143241479993,0.113062439962754,-0.886937560037246,-0.00327655692423692,1.38797945220747e-05
1732,1,0.479146971837064,6.14616675161986,665.038803696531,6640.92300382169,6961.01090831744,-2.95622369739224e-06,0.00124986667136944,-0.00036963983438909,0.114790624622192,-0.885209375377808,-0.00328984412378813,1.38966578986709e-05
1733,1,0.506071332408066,6.28039353736297,651.170857738099,6622.82362606963,6945.96948231303,-4.82080884107495e-06,0.00110662191281906,-0.000203131465241313,0.128054098180985,-0.871945901819015,-0.00348334210585136,1.48114284826342e-05
1734,1,0.479952449364806,6.15016423727649,663.194925055874,6640.9891541841,6956.88844966137,-1.02065217664636e-06,0.00124026514781753,-0.000365209998562932,0.115177185163617,-0.884822814836383,-0.00330258755164228,1.39831277415437e-05
1735,1,0.478904403368217,6.14496793358336,664.574961192272,6640.58811322639,6995.1589368601,-1.37003913300269e-05,0.00125696225079021,-0.000369984190911055,0.114674799998996,-0.885325200001004,-0.0032910640552374,1.39133487671295e-05
1736,1,0.482652490516728,6.16356078396904,664.224313166615,6640.97818925501,6931.67263707068,1.0581475845371e-05,0.00127696683661638,-0.000385288149118423,0.116476460111139,-0.883523539888861,-0.00330950976728888,1.39701846518838e-05
1737,1,0.476645241599971,6.13376217353755,665.315651112167,6639.09511252407,6950.10296001017,1.98643265325864e-06,0.00120709557104661,-0.00035199080593884,0.113594431005266,-0.886405568994734,-0.0032773549128584,1.38570713390396e-05
1738,1,0.479383446005481,6.14734117743388,664.153165882021,6638.86253548096,6953.57786120005,5.90189189947745e-07,0.00123886565999054,-0.000365147599950433,0.114904138304528,-0.885095861695472,-0.0032952861470064,1.3936407056285e-05
