k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
450,1,0.977667218975763,7.72084402757311,602.954106456935,6552.2249478111,6855.29507323992,1.49256223462574e-06,0.00083152036879642,-0.000391037669032812,0.289837769573541,-0.710162230426459,-0.00522470906097908,2.12371514689747e-05
451,1,0.582952883682143,6.67164048658103,652.758173145988,6641.44995908244,6948.93987270725,6.76953768725475e-07,0.00110026943533827,0.00245641218498349,0.169916455343237,-0.830083544656763,-0.00383869065408599,1.56577011226671e-05
452,1,0.582780265833785,6.67075390604642,659.364803845016,6639.57593795544,6924.6383596846,6.80233330254375e-06,0.00101256037537018,-0.000410523032769561,0.169816419626503,-0.830183580373497,-0.00379940415084479,1.5343463220907e-05
453,1,0.661173661998315,6.99559176935318,619.147658837478,6561.97007233613,6851.38381944604,4.76214815823368e-06,0.00122898932753124,0.00303649413399398,0.20786038377593,-0.79213961622407,-0.00436996931157377,1.82488704435234e-05
454,1,0.678028214643837,7.21789304535489,596.613600328036,6527.90900761586,6833.52498445529,-4.20557380266409e-06,0.00111560185345383,-0.000422118697315454,0.235691646161104,-0.764308353838896,-0.00476797405770582,2.02779544830335e-05
455,1,0.582748280257819,6.67058741218446,658.733422531339,6635.25902234809,6949.6611784791,-1.96637281317828e-07,0.00101663978485208,-0.000409562839195132,0.169797636135534,-0.830202363864466,-0.00380289090631133,1.53725063636034e-05
456,1,0.582820496443535,6.67095955449683,653.011184553559,6640.42060844318,6932.03294300572,1.09357985529862e-06,0.0011095376944897,0.00246911169961095,0.169839621567028,-0.830160378432972,-0.00383656430100541,1.56439733696974e-05
457,1,0.583101706085908,6.67240674518165,654.804265913913,6642.11412000638,6943.36568758869,3.13391418640941e-06,0.00111801032075063,0.00247882702387869,0.170002933125139,-0.829997066874861,-0.00382741291738232,1.55617886438489e-05
458,1,0.582928516047336,6.67149574403916,655.414330570796,6637.3677615284,6952.66541074631,-9.35136127046569e-07,0.00113606538392085,0.0025031641125679,0.169900122013508,-0.830099877986492,-0.00382299848685173,1.55307113253657e-05
459,1,0.61522097655022,6.93604141528237,621.638627796775,6573.16645270757,6858.9395683139,3.13291359056299e-06,0.00100710406220056,-0.000395521987229586,0.200617954684516,-0.799382045315484,-0.00429290996890581,1.794881128708e-05
460,1,0.183840285670652,5.5667497926032,776.66510539673,6965.14117633183,7310.86832596624,-5.46142583848636e-06,0.000339752087921835,-0.000336670549586415,0.0504700892327336,-0.949529910767266,-0.00236117854760268,9.22856371658495e-06
461,1,0.61663426314277,6.69983247740987,651.920307682471,6636.51345368409,6936.43032398698,-6.43826810602013e-07,0.00106559102866875,-0.000428999774158001,0.172804735092617,-0.827195264907383,-0.00386967692840501,1.57643084634075e-05
462,1,0.516466499449357,6.79545141573651,651.921656832337,6624.96839910434,6965.0536404833,-3.40146229289693e-06,0.000824833764407583,-0.000336924800649285,0.180865057643013,-0.819134942356987,-0.0039553690822921,1.59892279747678e-05
463,1,0.792828143007697,6.52899038881015,737.271266660818,6852.5364644418,7157.00555181831,2.67760048508649e-06,0.000560960095569168,-0.000428233062848449,0.133896857711616,-0.866103142288384,-0.00325306594814046,1.20113386561525e-05
464,1,0.583097167221195,6.67238449314796,653.996098809898,6635.67899162321,6948.56659070879,-4.8006892211809e-07,0.0011178668314534,0.00247842655517161,0.170000421583532,-0.829999578416468,-0.00383212174005033,1.56002209340817e-05
465,1,0.582841886991945,6.67106243868121,658.426079405322,6635.75896216209,6927.38464621314,6.53593652665538e-06,0.00100284309357102,-0.000406380277127027,0.169851229761386,-0.830148770238614,-0.00380510816243003,1.53879567408318e-05
