k,exit_ok,gamma,kr,tgo,fuel_opt,",fuel_sim",final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
1,1,1.16109829884717,7.83433527810415,602.80434344218,6534.13315622552,6838.0733374858,1.95529765786297e-06,0.000919430934452683,-0.000323281390592456,0.277710701069489,-0.722289298930511,-0.00530002541434576,2.15600323341278e-05
2,1,0.468857258562374,7.92339749692119,604.001252623405,6540.59160051993,6864.16533285776,-2.29956176770379e-06,0.000959142889352099,-0.000488876365125179,0.283503457315885,-0.716496542684115,-0.00537284019144223,2.17187969625105e-05
3,1,3.56303762410438,13.0154236904487,639.127239767687,6679.87982792239,6926.41382135307,2.07842124954938e-06,0.000935482473357477,-0.00065140426158905,0.605048899505491,-0.394951100494509,-0.00956423128976907,3.18627792615347e-05
4,1,0.538892108697154,7.47246365219908,600.092456853535,6520.96177349572,6831.77981281874,-3.83407295814189e-06,0.00109833446438698,-0.000493001425638795,0.254141136178068,-0.745858863821932,-0.00498318705413667,2.07504479151951e-05
5,1,1.65049398490376,8.80896998027095,606.230781110597,6573.33047615234,6863.805695206,-9.63594976280087e-07,0.000977029719823468,-0.000613660551607609,0.340901155830639,-0.659098844169361,-0.00617815238464909,2.39689584498002e-05
6,1,1.36080332531047,8.21557604061471,604.405275210201,6552.09558641257,6824.40678360541,-1.12478269685202e-06,0.00107819171580495,-0.000580533873289823,0.302457227786124,-0.697542772213876,-0.00564231549254341,2.2489589445781e-05
7,1,1.08003415299197,7.68784373722516,595.65638257932,6539.28909191938,6820.67174377357,-1.42276959715998e-06,0.000909912334323968,-0.000457990216091275,0.267862231696308,-0.732137768303691,-0.00522412617629344,2.16677066838852e-05
8,1,1.31260496109798,8.12126494054893,605.320030195364,6548.51992468933,6848.51448462993,-2.30086841115429e-06,0.000836816381914858,-0.000454681925475597,0.296402568707551,-0.703597431292449,-0.00554588460900352,2.21642779926427e-05
9,1,3.31375726984415,12.559848688448,639.575047901374,6670.54415985591,7007.08232130184,-4.2444286560052e-06,0.000813604282918364,-0.000570299569517374,0.602519649284666,-0.397480350715333,-0.00919742571698293,3.07044543072357e-05
10,1,0.58292404960502,6.67149633554681,658.911095289865,6633.67848011027,6990.39369644701,-1.30128648501231e-05,0.00110766326764469,0.00247974414378405,0.169900188768675,-0.830099811231325,-0.00380271082768732,1.53663107139935e-05
11,1,2.80299300764083,11.6604290415048,638.591694232091,6664.53586899151,6930.47195137038,-4.71390346371426e-07,0.00063250580100311,-0.000400143675506115,0.5994792651102,-0.400520734889801,-0.00850260633657602,2.85935448057238e-05
12,1,3.09021488934751,12.5966038534701,649.403525253807,6711.27199357371,7042.43267776038,-1.69882045382246e-06,0.000490536086341853,8.40795692056418e-05,0.733416689023381,-0.26658331097662,-0.00928809034937264,2.98692410624956e-05
13,1,0.683430207289754,7.21915602841726,597.59387973547,6526.06517598192,6831.50120671376,1.85062302465581e-07,0.000999868375544547,-0.000407950719818473,0.235876225118149,-0.764123774881851,-0.0047615183752992,2.02150186514464e-05
14,1,1.04278917044471,7.63402252378037,599.064760160673,6531.03895829819,6823.65850066312,2.38374800498982e-06,0.000788965432123511,-0.000400662887841463,0.265332353723474,-0.734667646276526,-0.00514525944538442,2.12718808063715e-05
15,1,0.667666450971986,8.31766775617277,613.807382003684,6593.74382786743,6898.53385704772,-1.22657892973207e-06,0.000503018310295856,-0.000329902162775397,0.373211000012293,-0.626788999987708,-0.00575432127676411,2.20768625809163e-05
16,1,1.18773409209538,7.88268585456183,601.733870150276,6539.24898356793,6829.66784210691,6.29526527135351e-07,0.000830829269556095,-0.000450338004156947,0.280790956771988,-0.719209043228012,-0.00535474907411845,2.17703446261128e-05
