k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
422,1,0.630061551014939,5.26022515151217,636.137646478338,6547.84393500277,6853.25076315797,-4.4225301680539e-08,4.35919847204843e-05,-0.000133872497826815,1.22235647051444e-05,-0.999987776435295,-0.00256253470981504,1.29987663637153e-05
423,1,0.632480600654829,5.26506160831881,634.373158197867,6548.08375440696,6854.75757180807,-3.49160448249724e-08,4.41979935740372e-05,-0.000134710688143969,1.20619094859024e-05,-0.999987938090514,-0.00257347405855984,1.30831963727641e-05
424,1,0.632747177140843,5.26560453069145,634.457841763299,6549.34304135136,6854.47763696507,-1.26453253862133e-06,0.000734336695843345,0.000231333542615175,1.32397468457636e-05,-0.999986760253154,-0.00257356028661355,1.30810528275395e-05
425,1,0.632054191865108,5.26421043884332,635.209494682552,6548.50286197271,6864.76609305204,4.67825990876988e-07,4.40739119600413e-05,-0.000133931636810303,1.22536158715135e-05,-0.999987746384128,-0.00256941605360164,1.30466580576139e-05
426,1,0.631967932492344,5.26404611300276,634.812518502477,6546.58025550174,6854.76842753857,1.29224002555489e-07,4.36675795297929e-05,-0.000132809625938535,1.3235953824785e-05,-0.999986764046175,-0.00257089494124215,1.3062572687798e-05
427,1,0.626070774669283,5.2522523490787,639.169244169062,6539.92728661315,6878.9545966316,-4.42258338965269e-06,0.000742561635630738,0.00022880220785737,1.32076560553091e-05,-0.999986792343945,-0.00254414522762188,1.28562362784242e-05
428,1,0.630553280824305,5.26120861900858,636.291162134301,6549.9926482984,6862.98532488835,1.9430854361089e-07,4.45403124532867e-05,-0.000136324670165777,1.22317619704315e-05,-0.99998776823803,-0.00256268928173811,1.29949239059948e-05
429,1,0.629256724931835,5.25862398238669,637.19782429292,6546.01407744333,6882.49809016814,-1.49517380731274e-06,0.000737229736453234,0.000229677185416222,1.322680527384e-05,-0.999986773194726,-0.00255701629208579,1.29516037617654e-05
430,1,3.04155643588058e-06,5.2496173362235,640.502815531456,6545.25881352309,6847.67496329964,-5.4099107370882e-07,4.34585813658569e-05,-0.000139161245897412,9.50189342284604e-07,-0.999999049810658,-0.00253677201551864,1.2796333815706e-05
431,1,0.632373945813303,5.26485808535883,635.0003242856,6550.84803903375,6865.53450033257,-6.66994279941064e-07,0.000734391769962753,0.000231239479035139,1.32358940418963e-05,-0.999986764105958,-0.00257077392898975,1.30568608295232e-05
432,1,0.630223921991547,5.26054989834593,635.578256543785,6545.01281146376,6848.50585431911,-2.52924234110645e-07,4.40633926792148e-05,-0.000135766109451652,1.22265447187114e-05,-0.999987773455281,-0.00256504554542667,1.30224614866441e-05
433,1,0.634211948912896,5.26853374412292,633.096425854218,6551.8708344647,6865.50852253684,3.85074702144431e-07,4.44284621950004e-05,-0.000134236412122846,1.32232780681176e-05,-0.999986776721932,-0.0025814078686899,1.31446807456023e-05
434,1,0.628767505117392,5.25764523885217,636.99754850464,6548.56743697994,6866.69416631776,3.97798111495153e-07,4.46512150348048e-05,-0.000137862749397755,1.31826364660271e-05,-0.999986817363534,-0.00255705191626917,1.29573370740382e-05
435,1,0.631307489809387,5.26271700419117,635.013748138564,6548.02483162471,6821.864344223,-1.33231688444349e-06,4.26788704747041e-05,-0.000130374450236559,1.22389490669354e-05,-0.999987761050933,-0.00256903216005439,1.305099914317e-05
436,1,0.631813256526997,5.26373663044034,634.527129136968,6547.77769253771,6833.91970120597,-7.43097423414032e-07,4.27932578315762e-05,-0.000130435219034553,1.32178117676365e-05,-0.999986782188232,-0.00257180734770393,1.30735568959052e-05
