k,exit_ok,gamma,kr,tgo,fuel_opt,coeff1,coeff2,coeff3,coeff4
749,1,0.64524782043721,7.25327900479036,596.322759899102,6522.21727545032,0.239388097737445,-0.760611902262555,-0.00480616839212636,2.03972497019711e-05
750,1,0.907629793591635,7.47989485800555,545.812272310593,6523.54393582491,0.259811715128198,-0.740188284871802,-0.00549595400527009,2.51078138737331e-05
751,1,1.37222134956564,8.23810718306791,605.58274824924,6550.08432997712,0.303900319919656,-0.696099680080343,-0.00565233062095888,2.24636564720149e-05
752,1,1.16635306683971,7.94780987448772,605.809654180974,6556.40202418925,0.297468595824694,-0.702531404175306,-0.00540000231176786,2.16558427659774e-05
753,1,1.07774530355973,7.68474641154763,596.191480065784,6534.04205559704,0.267752542625548,-0.732247457374452,-0.00521665581006993,2.16201155129687e-05
754,1,1.23432290273165,7.96978689134744,601.270117608033,6541.67155109041,0.286442151612836,-0.713557848387165,-0.00544070876214596,2.20448662257915e-05
755,1,0.610827109236222,6.79727620643218,591.046354248372,6511.56960328471,0.184315656281819,-0.815684343718181,-0.00437013736897612,1.9457714740831e-05
756,1,0.661503943827019,8.02646042626972,607.301936301535,6573.92056568454,0.335965032174995,-0.664034967825005,-0.00551487661262277,2.17627983084505e-05
757,1,1.23129584099774,7.96483731320507,603.692750659766,6540.16518207018,0.286217803767273,-0.713782196232727,-0.00541440402721014,2.18547069810236e-05
758,1,3.85819229086401,13.6936500806427,637.533827330139,6687.87892475172,0.65111130926867,-0.34888869073133,-0.0101923005039624,3.36909113929058e-05
759,1,1.13588230814128,8.28452619366093,612.420720634383,6579.27834848774,0.36453221798457,-0.63546778201543,-0.00572612127032946,2.2088586387663e-05
760,1,1.36071389315764,8.21848506635111,608.961941967781,6544.08429138085,0.303070523787369,-0.696929476212631,-0.00560349148575111,2.2162128425814e-05
761,1,1.18669451387028,7.88099072815804,601.854231999039,6530.40481216355,0.280708216492031,-0.719291783507969,-0.00535213247545328,2.17569582943725e-05
762,1,1.28134546105096,8.05950110763908,601.608664894591,6543.85841519225,0.292247640496622,-0.707752359503378,-0.005521858956101,2.22679375094269e-05
763,1,0.518631788175255,7.56090393838492,599.228787661678,6525.5902564027,0.259831572010256,-0.740168427989744,-0.00507366068487225,2.10566065341502e-05
764,1,1.08755059392842,7.81969497207038,600.36891671067,6547.18056599553,0.289643666132891,-0.71035633386711,-0.00532920853014445,2.16946882771873e-05
765,1,1.176864340765,7.8619903375916,600.030020112198,6542.9595018997,0.279366565450294,-0.720633434549706,-0.00535033519430544,2.18366768625692e-05
766,1,0.459679784253668,8.00252225429337,602.360315083911,6545.80494760312,0.288100013524956,-0.711899986475044,-0.00546078660612531,2.20553618280628e-05
767,1,0.500159992695943,7.69053793499109,600.011534321304,6533.1120341787,0.26909065698854,-0.73090934301146,-0.00519049959265675,2.13617840548111e-05
768,1,0.726967395463527,7.23328351604931,600.768841489891,6518.85223432864,0.237173445944997,-0.762826554055003,-0.00475027166337766,2.00410599759451e-05
769,1,0.478142425063396,7.83391150780843,601.405370438773,6536.48540565358,0.277610232288359,-0.722389767711641,-0.00531183481760711,2.16592820876944e-05
770,1,2.48705584473096,11.1236232038047,637.547029803359,6659.86510199315,0.595708562591256,-0.404291437408743,-0.00808963091881138,2.73666612070772e-05
771,1,0.635956877582486,7.03662546971834,603.275828022358,6528.10322711572,0.212879156211742,-0.787120843788258,-0.00452726889460204,1.93344840468114e-05
772,1,0.750029415644419,7.26178089209149,594.313832636439,6522.94072305106,0.240241678920744,-0.759758321079255,-0.00483100336438384,2.05594486467283e-05
773,1,1.12724742376905,7.77280888449877,601.010780668937,6538.97773961105,0.273645694553572,-0.726354305446429,-0.0052578926010042,2.15185728624688e-05
774,1,1.60866225027764,8.72229662552697,607.713854976086,6563.16642308285,0.335441733979928,-0.664558266020072,-0.00608278059891999,2.36174267195685e-05
775,1,3.65997207674984,13.2575322571692,637.719062941363,6677.50845280543,0.626462309311011,-0.373537690688989,-0.00980875247643453,3.25989711747534e-05
776,1,0.82872085673845,7.79961101101508,605.356584757938,6562.00129390052,0.313792075189338,-0.686207924810662,-0.00530860266760274,2.12838604178805e-05
777,1,0.520577368103182,7.548886699721,597.040939754947,6533.78898317983,0.258962196914646,-0.741037803085354,-0.00508073290253797,2.11774996261653e-05
778,1,0.524086616719786,7.5313190093786,595.665781345621,6531.22533739576,0.257792949717618,-0.742207050282382,-0.00507575313051704,2.12258816845397e-05
779,1,0.764657649189818,7.19031798531821,586.159403936885,6502.5707253196,0.229702655998767,-0.770297344001233,-0.00481927207801317,2.09274649528965e-05
780,1,0.494038733535192,7.709324846381,600.64519439086,6534.12297390894,0.269523001153424,-0.730476998846576,-0.00520138253584513,2.13688097434433e-05
781,1,1.24204325451888,7.98446716038155,601.412145744085,6543.9014700638,0.287401728002045,-0.712598271997955,-0.0054532242679189,2.20750425733533e-05
782,1,1.30029891676712,8.09633206542455,601.229496620796,6547.17733886006,0.29465537070255,-0.70534462929745,-0.00555997572009211,2.23979233390734e-05
783,1,1.23599658289424,8.0711972468312,603.671440746174,6554.42762922818,0.305409899066003,-0.694590100933997,-0.0055344816682928,2.21481114644749e-05
784,1,1.20832392015904,7.92150486093222,603.485538360832,6538.18182569816,0.283380790044604,-0.716619209955396,-0.00537566025081947,2.17507360606301e-05
785,1,0.919683051033044,7.80497771221719,604.276206678928,6559.58157291045,0.309578069121257,-0.690421930878743,-0.00531556081428924,2.1374732024614e-05
786,1,3.16976715140697,12.724115936773,649.872710732517,6699.75098780873,0.731035684181114,-0.268964315818886,-0.00937582629942969,3.01280495128536e-05
787,1,0.537989462305986,7.89165909376098,603.799835378008,6549.52983908948,0.298426428226729,-0.701573571773271,-0.00537306535215625,2.16462333370871e-05
788,1,1.7082932814656,8.88299264124318,622.17427197177,6577.24946251374,0.337763421248417,-0.662236578751583,-0.00607427840095819,2.29474908715185e-05
789,1,0.687497886570275,7.2339799053812,584.398300136634,6504.00698359715,0.237776496210409,-0.762223503789591,-0.00488496706481445,2.11816315844165e-05
790,1,1.28074989590337,8.00299702380833,614.122978522449,6558.58617019104,0.281368206722548,-0.718631793277452,-0.00534561778900561,2.12198329268799e-05
791,1,1.43309554300047,8.34554258319774,611.709203803797,6558.48233393645,0.308766827285982,-0.691233172714018,-0.0056914921293248,2.23030648693449e-05
792,1,1.48869027553314,8.4754571511871,607.623144165582,6556.59625962093,0.319628842125115,-0.680371157874885,-0.00585454562071331,2.29559102063367e-05
793,1,0.665651301207544,7.15341750021426,583.764658923742,6485.85516656369,0.227504091049011,-0.772495908950989,-0.00480367010624818,2.09912342078651e-05
794,1,0.77711749616046,7.61677441473502,603.157587220074,6553.16687552359,0.288578980524718,-0.711421019475282,-0.00513458879323064,2.09367613545812e-05
795,1,0.830640878490658,7.89715186027064,609.412551917736,6570.92799101224,0.328053820055325,-0.671946179944675,-0.00537670210414858,2.12641339512659e-05
796,1,0.562724623352211,7.29377434497183,606.328955425167,6536.54640830325,0.238061068502868,-0.761938931497132,-0.00475805784166421,1.98397276361837e-05
797,1,1.33639218300088,8.49351049869228,614.084711808977,6572.55112871456,0.364646006472254,-0.635353993527746,-0.00588094962530477,2.25232292473487e-05
798,1,0.872705598069862,7.55096738446129,536.601048928714,6560.32706161652,0.274256957315191,-0.725743042684809,-0.00568344146109,2.6224037654858e-05
799,1,1.54541611389735,8.88467038247023,613.780131927114,6593.62568463119,0.390959241581384,-0.609040758418616,-0.00624538696093164,2.35839023456224e-05
800,1,0.528987369904553,8.01738320088675,606.182503334387,6552.20241804818,0.309509196631106,-0.690490803368894,-0.00547393034081697,2.18185481307126e-05
801,1,3.17572020321049,12.7593581616462,648.769044627967,6702.87323540882,0.738725507050658,-0.261274492949342,-0.00943078995296752,3.03143729231192e-05
802,1,1.12208290036951,7.76458058851575,603.740938982222,6533.16851793193,0.273220072828829,-0.726779927171171,-0.00522659664657861,2.13018219394841e-05
803,1,1.04209781085818,7.86504770328507,605.529877175758,6551.1659188394,0.305023403429203,-0.694976596570797,-0.00534663503338915,2.14501438190398e-05
804,1,0.504251268530586,7.64187672720025,600.551830987554,6530.70856489048,0.265125607118589,-0.734874392881411,-0.00513871378202936,2.11884426330069e-05
805,1,1.60778100363857,8.70968190591673,612.748952996266,6563.92571028278,0.332921758245361,-0.667078241754639,-0.00601839088124268,2.31972839379896e-05
806,1,0.522053163795145,7.54494426510285,600.457626196444,6527.27373341375,0.258830855780366,-0.741169144219634,-0.00504832124047348,2.09262450144392e-05
807,1,1.22002440447634,7.94293088079736,601.354017548132,6545.27989552376,0.284711010598482,-0.715288989401518,-0.00541474132703627,2.19644508602626e-05
808,1,0.493209860037464,7.7144871525335,600.118667027818,6529.36649776384,0.269834837833394,-0.730165162166606,-0.00521076677982288,2.14206570556741e-05
809,1,0.529483284503591,7.5095637312116,598.732055056292,6525.64894480901,0.256485236014085,-0.743514763985915,-0.00502940685435118,2.09483435232951e-05
810,1,1.16581549237031,7.84278124856957,602.915561932104,6534.75812622117,0.278241482031576,-0.721758517968424,-0.00530693236058266,2.15753134789023e-05
811,1,1.12215532641054,7.76357403348998,601.234562151689,6536.36781772203,0.273024452117523,-0.726975547882477,-0.00524722241112042,2.14770101522269e-05
812,1,0.583218678191229,6.67302068230068,655.515682943602,6634.75317769283,0.170072232626898,-0.829927767373102,-0.0038238331118508,1.55294579808115e-05
813,1,0.951492592062253,7.48423696204498,599.645462033675,6524.62992291038,0.254879405241087,-0.745120594758913,-0.00499794974867211,2.08141378563735e-05
814,1,1.2518304964741,8.00366114070597,602.851525763125,6543.51285233483,0.288721372733733,-0.711278627266267,-0.00545831237454587,2.20225682388151e-05
815,1,0.589538567374936,7.74725911609038,608.031127452082,6558.69566643526,0.29233824610931,-0.70766175389069,-0.00520691731264038,2.0955424148442e-05
