k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
2608,1,0.567239763164763,5.13458489294557,632.978471361506,6550.68978184048,6859.06842839422,4.91721234948859e-08,-0.000175136660230354,-0.000364660983905196,1.16405438997115e-05,-0.9999883594561,-0.00247607803097234,1.28152611382724e-05
2609,1,0.566691070689864,5.13348756509476,632.859412511748,6545.67842175788,6861.37030292992,7.09996144480674e-07,-0.0001750833586857,-0.000361325452104211,1.16380733597164e-05,-0.99998836192664,-0.00247567688754515,1.28173436025726e-05
2610,1,0.565479465797257,5.13106436255088,633.953643991911,6547.36135745142,6853.49772547788,-4.53301910040361e-07,-0.000174731072584213,-0.00036223535425961,1.16194734124614e-05,-0.999988380526588,-0.0024694925497878,1.27671057980663e-05
2611,1,0.562586537755201,5.12527852857459,635.868139558452,6547.06834147112,6855.13332268016,-7.24506549000176e-07,-0.000173742165050986,-0.000363894039765,1.15755065058121e-05,-0.999988424493494,-0.00245750768528662,1.26760324317057e-05
2612,1,0.570084365547094,5.14027411256345,631.487162899273,6551.63528811995,6852.9305310213,-7.08212425939232e-07,-0.000176017946203266,-0.000357953598722816,1.16876178949936e-05,-0.999988312382105,-0.00248643018599267,1.28901278834057e-05
2613,1,0.565822077530971,5.13174955607887,634.307815147117,6551.90282741381,6854.13450389574,-1.31035492558405e-06,-0.000174490400618803,-0.0003607755061239,1.16216597585068e-05,-0.999988378340241,-0.00246865380231207,1.2754555528547e-05
2614,1,0.562821023294858,5.12574745490768,635.770337245649,6549.23011537354,6847.40353571489,-1.70364008347732e-06,-0.000173725190661653,-0.000365970656275749,1.15743582642961e-05,-0.999988425641736,-0.00245825451464597,1.26810928332359e-05
2615,1,0.563046616301446,5.12619872477878,636.027184699171,6547.97235367725,6859.65823745615,-7.20276248786995e-07,-0.000173812460078428,-0.000359088415279984,1.15871893048428e-05,-0.999988412810695,-0.00245761657234512,1.26719684056518e-05
2616,1,0.563018084564768,5.12613753525136,636.325617630675,6550.84815335088,6855.17333945258,-1.44970797629951e-06,-0.000173895706203972,-0.000361487735062838,1.11335460515853e-05,-0.999988866453948,-0.00245641517151514,1.26599339185076e-05
2617,1,0.556075291923071,5.11225609950583,640.001177500292,6544.44991414509,6883.7739095209,2.72962034114242e-06,-0.000172742137690062,-0.000380251323804259,1.14774888375292e-05,-0.999988522511162,-0.00243146353780113,1.2481048066524e-05
2618,1,0.565688963658445,5.13148331444909,634.05687265176,6550.54241438779,6864.41477588433,6.31954206139587e-07,-0.000174905436223596,-0.000367931090295315,1.1617997824249e-05,-0.999988382002176,-0.00246942087178088,1.27639910936569e-05
2619,1,0.563412267972944,5.12692996494232,636.168986428031,6552.81265491597,6881.10021967673,1.85142310494601e-06,-0.000174573036223388,-0.000371892936527729,1.15861172107624e-05,-0.999988413882789,-0.00245764349087025,1.26681267058787e-05
2620,1,0.567787744796292,5.13568086989301,632.138056627557,6547.20071778995,6853.05498485196,-1.90974915831221e-07,-0.000175203061372511,-0.000361205078661442,1.16508156187185e-05,-0.999988349184381,-0.00248023682378274,1.28521017445304e-05
2621,1,0.559401610529908,5.11890866480078,637.552408630266,6545.64675160153,6859.02466043756,-5.99295187181189e-07,-0.000172426646148055,-0.000367071246728301,1.15232791670578e-05,-0.999988476720833,-0.0024460198637316,1.25934754240227e-05
2622,1,0.564084623033982,5.12827465995006,634.485195317249,6546.10077015502,6875.89925819927,2.31946765620004e-06,-0.000174606302274358,-0.000370271503925323,1.15952393709331e-05,-0.999988404760629,-0.00246522525152428,1.2738793308288e-05
2623,1,0.560420421747094,5.12094636663016,637.10152518261,6543.25918648625,6879.30684053284,2.58924634631791e-06,-0.00017400389782425,-0.000370954861864448,1.1548361327809e-05,-0.999988451638672,-0.00244935017418006,1.26163270283329e-05
2624,1,0.5552802694824,5.11066607131239,641.041917878768,6546.77980430256,6866.11538821875,1.10454184154842e-07,-0.000172214574288612,-0.000376330455765128,1.1466458515019e-05,-0.999988533541485,-0.0024262758155682,1.24366853612121e-05
2625,1,0.566267050701587,5.13263952505855,633.579009841977,6548.30283958854,6883.49202973103,3.53602492668207e-06,-0.000175899720533402,-0.000372260110452771,1.16312802262542e-05,-0.999988368719774,-0.00247219584215734,1.27861325491792e-05
2626,1,0.563440764102017,5.12698698477504,634.862382216599,6544.18485871796,6862.58162873342,8.74602957710242e-07,-0.000174319650961021,-0.000365848653018475,1.15896048346808e-05,-0.999988410395165,-0.00246274645622163,1.27204661369101e-05
2627,1,0.557092707432458,5.11429094803272,639.229056659761,6542.97050483227,6865.0951309767,8.48128975724485e-07,-0.000172875404412722,-0.000374160939827561,1.14958206259192e-05,-0.999988504179374,-0.00243599215901384,1.2516197720852e-05
2628,1,0.559697224002615,5.11949992866426,638.206816393974,6548.82441438783,6897.25240362709,4.69907310803494e-06,-0.0001744281067214,-0.000384556362405419,1.15320733031177e-05,-0.999988467926697,-0.002443974987949,1.25691139791766e-05
2629,1,0.56145661818962,5.12301862840659,636.416979788311,6548.69238962022,6885.13137850642,2.75064468502787e-06,-0.000173720458262172,-0.000376525800675154,1.15506643442384e-05,-0.999988449335656,-0.00245361282690327,1.26485988340203e-05
2630,1,0.565031819603726,5.13016905659241,634.425994000963,6549.05256241055,6873.46929847595,2.0766497961823e-06,-0.000175225647484708,-0.000371687114238739,1.16108066154984e-05,-0.999988389193385,-0.00246694831848337,1.27458774726565e-05
2631,1,0.564961243757706,5.13002792076551,633.901200603503,6545.09197710987,6861.22217549131,7.32799594595958e-07,-0.000174656307092225,-0.000364278443157673,1.16114230295509e-05,-0.99998838857697,-0.00246887933058939,1.27666390612198e-05
2632,1,0.566330952619151,5.13276729995657,633.294902953485,6548.10715600799,6849.35144291979,-1.45920874460992e-06,-0.000174310432684728,-0.000357327982783318,1.16291102551339e-05,-0.999988370889745,-0.00247340578896715,1.27979258675444e-05
2633,1,0.566278378492635,5.13266220972168,633.576779025691,6547.15895309054,6855.03225970299,6.25106457116697e-08,-0.000175336664743646,-0.000362607650458813,1.16346700893665e-05,-0.999988365329911,-0.00247222245414303,1.27862791000874e-05
2634,1,0.563938395269483,5.12798222642677,635.665579855244,6551.47761287832,6891.20529861094,3.3819817850308e-06,-0.000175044764481087,-0.000373790739104152,1.15953147476571e-05,-0.999988404685252,-0.00246041748695013,1.26908034983876e-05
2635,1,0.561709764833182,5.12352497159864,636.135878349972,6545.85477383054,6828.17108891546,-3.89281597246751e-06,-0.000173078749619237,-0.00035976804792881,1.15602016655624e-05,-0.999988439798334,-0.00245509504990028,1.26610311100688e-05
2636,1,0.558223438119006,5.11655234455466,638.848413530194,6547.76310902935,6854.32523636308,-1.03381875041419e-06,-0.000172737822597692,-0.000372686190530658,1.15069867343057e-05,-0.999988493013266,-0.00243921350708718,1.25366580509197e-05
2637,1,0.564983224192807,5.13007186944598,635.109450650554,6552.70259409078,6861.40585048512,-7.4456836795145e-08,-0.00017491251651524,-0.000367667991667986,1.16104327746345e-05,-0.999988389567225,-0.00246421706298444,1.27182189969943e-05
2638,1,0.562012067416179,5.12412953351139,636.425949727808,6550.51529280979,6866.00905605843,1.40305950851265e-07,-0.00017347733476696,-0.000370027963072062,1.15603143052448e-05,-0.999988439685695,-0.00245445102880874,1.26509850100779e-05
