k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
2395,1,0.492774661578394,6.21392638667096,648.827197033513,6629.32653620876,6935.42732054717,-3.06704810400628e-07,0.00166184675839943,0.00251043820753694,0.121413519860753,-0.878586480139247,-0.00343446872046138,1.47607359744107e-05
2396,1,0.49696207517717,6.23481980918631,651.822056010634,6626.65583307339,6924.05258875027,1.56161520326395e-06,0.00126180092708025,-0.000245497096329927,0.123485672414092,-0.876514327585908,-0.00343789467745579,1.4674584148361e-05
2397,1,0.495713622424126,6.22858647654502,650.744805777213,6627.54592382876,6934.21317376649,-1.39489140794132e-06,0.00123787087645999,-0.00023532216437161,0.122865996873505,-0.877134003126494,-0.00343784416761357,1.47084896065765e-05
2398,1,0.496472527888571,6.23237509938077,652.915871487041,6625.02860513092,6954.6529308953,-6.23569234165997e-06,0.00128775013551501,-0.00024646962992847,0.123242487152336,-0.876757512847664,-0.0034298906407993,1.46197225942686e-05
2399,1,9.87577158051921,27.3323409176211,735.41523353347,6919.50521252941,7199.93782185426,-6.79874064750765e-07,0.000678153073826637,-0.00077999965287745,1.48887760598459,0.488877605984596,-0.0192476949339001,5.0537247641219e-05
2400,1,3.39876783275819,12.1414044191504,739.064871919904,6882.85507296559,7168.34537431974,-5.39359688210398e-07,0.000778641086534478,-0.000866492744535208,0.423012994148951,-0.576987005851049,-0.00743333286759099,2.22281748416477e-05
2401,1,3.05567501233041,12.9697912360504,783.026190030031,7065.70475270599,7375.86688168196,-3.32604787984094e-07,0.000208223425247217,0.0027297034393996,0.863828011349205,-0.136171988650795,-0.00810793267225314,2.11534110777957e-05
2402,1,2.23628619484028,10.1205718669992,649.73432113653,6655.17887180117,6951.77937410689,1.26925846455475e-06,0.000722530280361929,-0.000584176974371076,0.434979875146357,-0.565020124853643,-0.00691862144635172,2.39736100372168e-05
2403,1,2.89738959087215,11.2725750379845,651.44326468359,6680.3730775027,6959.26489692578,2.440794235182e-06,0.00115640715089238,-0.000931260641664266,0.437146182864931,-0.562853817135069,-0.00778799010888751,2.65625606165448e-05
2404,1,1.96040402670943,9.33851568692698,619.841135011625,6584.56256450404,6865.70266580832,1.17234220959597e-06,0.0010386445895842,-0.000532459700480103,0.350883361228076,-0.649116638771924,-0.00648576058866466,2.43061998299566e-05
2405,1,0.496338936007211,6.23170720048238,649.55696876326,6622.40378692685,6907.4562848344,7.19620754635446e-06,0.001212013317638,-0.000233891885727644,0.123176081922022,-0.876823918077978,-0.0034470104853563,1.47697296771969e-05
2406,1,0.496410968286009,6.23206697860188,653.741614620146,6626.32721991871,6941.116205581,-2.18731207203484e-06,0.00129423648417822,-0.00024682586081326,0.123211850747485,-0.876788149252515,-0.00342527581229402,1.45820925259401e-05
2407,1,0.496922088761882,6.23461920240316,653.290142323892,6627.60303801194,6934.69471960657,-3.75365788864851e-07,0.00128751761788216,-0.00024903891608119,0.123465710007872,-0.876534289992128,-0.00342998488120231,1.46082341946817e-05
2408,1,0.496493088251349,6.23247503982038,654.233689073273,6627.24112661962,6945.1308008396,-2.33058635495888e-06,0.00106250264854947,-0.000165867153555155,0.123252424871083,-0.876747575128918,-0.00342307340967648,1.45611186296999e-05
2409,1,3.30203127262019,12.1768410243817,753.301136922723,6911.43570182402,7189.64435780948,1.92040691501642e-06,0.000659120722286067,-0.000664573162794113,0.489752271912009,-0.51024772808799,-0.00740497061625313,2.14584026548832e-05
2410,1,0.495869952552087,6.22935165431601,650.503964121886,6627.21692765002,6956.12591114553,-4.51109777607219e-06,0.00123745873402194,-0.000236308667808771,0.122941998386587,-0.877058001613413,-0.00343982196721145,1.47211911895433e-05
2411,1,2.10450654133469,9.54036116967308,678.169812916594,6704.37820293562,7014.43753192895,5.54941257581529e-07,0.000852030370389756,-0.000565886264666915,0.341311523038969,-0.65868847696103,-0.00606262919635611,2.07437804613878e-05
2412,1,0.495823292558989,6.22913216497862,653.702650473795,6630.5728986389,6919.07490096195,6.8862067948099e-06,0.0012759228342698,-0.000240928493440151,0.12292019561843,-0.87707980438157,-0.00342278905628734,1.45769630800357e-05
2413,1,0.49618984767232,6.23095178100979,654.514282804384,6625.3356715881,6954.8052346155,-2.74557383280025e-06,0.00106495663735318,-0.000164336524903774,0.123100992316441,-0.876899007683559,-0.00342021089781227,1.45450806643022e-05
2414,1,0.496486673455553,6.2324429541986,651.307456296897,6626.18431981299,6926.86983678073,2.85233443229243e-06,0.00124571542392409,-0.000240172492340207,0.123249234356945,-0.876750765643055,-0.00343842326662293,1.46921790347427e-05
2415,1,0.496671170314189,6.23335750794331,653.622934877138,6629.39432507328,6946.33717192811,-3.58434639175387e-06,0.00129501857622326,-0.000249159522354603,0.123340188263589,-0.876659811736411,-0.00342708130744571,1.45904091512286e-05
2416,1,1.65699632864821,9.05295396207245,606.500963636849,6587.56806034415,6883.17959868694,9.05786367429661e-07,0.000709867166349519,-0.00051404326222837,0.393964368394691,-0.606035631605309,-0.00646403152588944,2.4610890115503e-05
2417,1,0.495802652337799,6.22903090215835,654.086525082683,6629.73769546473,6929.19924277317,3.01222154422463e-06,0.00128788956664107,-0.000242531066760421,0.122910137291496,-0.877089862708504,-0.00342068748180959,1.4559621362778e-05
2418,1,0.495845933521248,6.22924477748958,655.107788458212,6627.41275794892,6897.72084334393,1.28972837183296e-05,0.00129548403558961,-0.000242868904024362,0.122931381685253,-0.877068618314747,-0.00341555055496455,1.45147604052829e-05
2419,1,2.20170515947737,10.3750392039288,622.145742910943,6641.36343204722,6934.78083983321,-8.07740907202256e-07,0.000576913874510872,-0.000473720021545887,0.51656950260189,-0.48343049739811,-0.00756107255923097,2.68043622678207e-05
2420,1,0.493613684346915,6.21810791783573,648.939273393807,6631.28406883399,6933.15120321091,5.05892069670589e-06,0.00165960705453029,0.00250870687887073,0.121827107115033,-0.878172892884967,-0.00343773471185662,1.4765567345971e-05
2421,1,0.496602874562267,6.23302485421643,653.841580326493,6625.25713306382,6928.68653746122,6.07377910717927e-07,0.0012955919052011,-0.000247810035943985,0.123307102182562,-0.876692897817438,-0.00342563030049623,1.45798745590011e-05
2422,1,0.496470574085686,6.23235730763673,651.470137092018,6626.24151127978,6942.47282870372,-1.43347013942632e-06,0.0012536960089328,-0.000241486588492989,0.123240718037745,-0.876759281962255,-0.00343748584064384,1.46846404843114e-05
2423,1,0.496512989384237,6.23257775180888,653.945566554137,6623.5399174695,6925.67899228693,3.6902758040932e-06,0.00129107704987438,-0.00024599558673799,0.12326263851738,-0.87673736148262,-0.00342467573596803,1.457419263202e-05
2424,1,0.49543420304172,6.22718539575859,654.752349439178,6629.35361265748,6953.24769418485,-1.65356414421887e-06,0.00106035235413277,-0.000160592840984464,0.122726882908803,-0.877273117091197,-0.00341551974987734,1.45257198796998e-05
2425,1,0.49453663790414,6.22271320633157,650.502856305836,6633.07817272024,6944.1886401995,3.51567939340628e-07,0.00121778900574435,-0.000226561911404133,0.122283259815711,-0.877716740184289,-0.00343371261375575,1.4705553310161e-05
2426,1,0.494382321273007,6.22193128627045,649.983577299429,6629.95084275632,6923.00631264701,6.33446673311839e-06,0.00120166178942758,-0.000222696457058191,0.122205762653456,-0.877794237346544,-0.00343573512282746,1.47272087597635e-05
2427,1,0.497144206861628,6.23572161044152,651.770475753929,6625.50159505263,6948.43218313066,-2.06395904497447e-06,0.00126367946391775,-0.000246722716838121,0.123575426733134,-0.876424573266866,-0.00343899626530511,1.46790297553349e-05
2428,1,2.75177023394669,10.9544566613367,670.309781220488,6701.70031676274,7001.98634301496,-9.8643938418921e-07,0.00100882807837965,-0.000861619133502245,0.420115851198517,-0.579884148801483,-0.00730609088375509,2.43803383305867e-05
2429,1,0.496973370440268,6.23487553425606,653.61136031462,6623.61582664547,6954.99262272381,-3.36659119750749e-06,0.00105831117064612,-0.000167251098901033,0.123491217852169,-0.876508782147831,-0.00342853432642528,1.45944792755682e-05
2430,1,0.496182234635611,6.23091325950297,653.421033748258,6625.97641766037,6924.42999128263,4.51793919274603e-06,0.00127761781012948,-0.000242576003074646,0.123097163723732,-0.876902836276269,-0.00342589797061485,1.45937023661976e-05
2431,1,2.61594955952871,10.7319539125381,638.633137711494,6632.54622150846,6909.6487636682,3.00958522734076e-06,0.00118332563151287,-0.000880195992067456,0.425055302887158,-0.574944697112842,-0.00750201011542337,2.63133352887915e-05
2432,1,3.06918691596163,11.6889924641437,663.126302233931,6687.84470118346,6983.95043472731,1.68897901869984e-06,0.000976633536242571,-0.00082661840133369,0.469418320586272,-0.530581679413727,-0.00801342750959609,2.65818112842734e-05
2433,1,0.0805163547191661,4.32854828486022,669.074166229373,6624.41820554069,6974.81110866365,6.36925207120382e-05,-0.00122245902162125,-0.0258201991673559,0.00324144135206139,-0.996758558647939,-0.00174497184723453,9.66927124391698e-06
2434,1,0.497025278844334,6.23513539954505,653.232175606292,6627.28979050815,6951.79182938592,-4.68771946194615e-06,0.00129313673462874,-0.000250710872933268,0.123517079466379,-0.876482920533621,-0.00343076300116243,1.46120366374065e-05
2435,1,0.496322032531815,6.23162376533064,651.388613062115,6621.75621952759,6931.5757651114,4.30504736252408e-07,0.00125068319190643,-0.00023929588496685,0.123167787466608,-0.876832212533392,-0.00343724103435996,1.46865876032531e-05
2436,1,1.75891962741816,10.0303976946218,692.759259356257,6814.38626209663,7111.40411693217,9.65884411157199e-08,0.00021080436701898,0.00297627225518227,0.587853531442653,-0.412146468557347,-0.00664451945836262,2.09003459231912e-05
2437,1,0.495370461393405,6.22687230119394,652.425477459609,6627.27381260958,6948.19448686377,-2.73875543497864e-06,0.0012642807539212,-0.000236826715990901,0.122695804237915,-0.877304195762084,-0.0034274136006182,1.46287808973112e-05
2438,1,0.496005262636409,6.23004213365575,650.596681661033,6624.71853763243,6963.50778408902,-1.05306054087008e-05,0.00125337175048103,-0.000239535002037883,0.123010596624211,-0.876989403375789,-0.00343996784265512,1.47186268834075e-05
2439,1,5.22708556141771,16.342796373005,737.845091490236,6878.60798619424,7187.9239818427,-2.76611860708376e-07,0.000794879313168553,-0.000780594302341342,0.682986640478731,-0.317013359521269,-0.0106450322941332,3.00189836700356e-05
2440,1,0.49654481574219,6.23276179620338,655.563855914657,6623.20739067796,6939.0267690995,-3.66642859182353e-07,0.00107992071068359,-0.00016734772361815,0.123280940668418,-0.876719059331582,-0.00341639005653429,1.45027555662032e-05
2441,1,1.41353659508399,8.29001556003648,593.662098561793,6540.05584640191,6824.09094646425,2.70023839590551e-06,0.000965510966175293,-0.000564988004043698,0.302900308625097,-0.697099691374903,-0.00580786291898412,2.35221329213657e-05
