k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
293,1,0.576968394044282,6.6407586787586,657.560966771234,6641.9510312381,6969.22394317286,-5.60613430030353e-06,0.00108204462363316,-0.000403259415179491,0.166445432639449,-0.833554567360551,-0.0037818923228208,1.53583884564235e-05
294,1,0.57622134614146,6.63690665094289,662.037417425373,6642.83474629812,6973.01427323763,-3.79119978643854e-06,0.00107183391644558,0.00241606449708343,0.166014426873428,-0.833985573126572,-0.00375276032283316,1.51426065270747e-05
295,1,0.577166900366959,6.64178255078247,653.385884127949,6649.56540659184,6956.44469293803,-1.30818026222691e-06,0.00103530745651225,-0.000384423648938537,0.166560067257963,-0.833439932742037,-0.00380701726663274,1.55576915759797e-05
296,1,0.576623954683033,6.63898732438429,656.132574006047,6647.65911622674,6956.59492120282,-6.08665574540718e-07,0.00106272514237733,-0.000391719164326787,0.16624718084282,-0.83375281915718,-0.00378847346026148,1.5421216750831e-05
297,1,0.57599028824636,6.63572276086648,660.773464745594,6638.65228623488,6915.95953022863,1.25753597163927e-05,0.00109439951172172,-0.000401229364797473,0.165882047840041,-0.834117952159959,-0.00375884256978987,1.5197881164802e-05
298,1,0.576539601484881,6.63854931854177,656.728757602063,6646.74911558325,6966.34900607595,-2.48444808200344e-06,0.00107141714355936,-0.000394429313018918,0.166198172920769,-0.833801827079231,-0.00378462615413241,1.53922148876871e-05
299,1,0.576790356282292,6.63984943359231,658.377651172349,6643.84848876524,6922.90629117208,7.45950741006245e-06,0.00107243344732548,-0.000400451244786382,0.166343657535579,-0.833656342464421,-0.00377635597123402,1.53182118305431e-05
300,1,0.576739271917706,6.63957500830389,656.126214596984,6648.89768204777,6923.39782977597,1.00347507767092e-05,0.00104675123476822,-0.000388506567105651,0.166312944863675,-0.833687055136325,-0.00378905825389506,1.5422880802473e-05
301,1,0.576340079183568,6.63752011185053,660.259479326669,6645.3941141046,6961.45875682278,-8.12442646135232e-07,0.00110007288959404,-0.00040808878839016,0.166083038353526,-0.833916961646473,-0.00376343418319844,1.52256751593994e-05
302,1,0.576552504425139,6.63861465811053,659.263951702254,6642.7431187014,6941.87857326434,4.0665324899297e-06,0.0010853939761414,-0.000403072452172637,0.166205483326604,-0.833794516673395,-0.00377013304908322,1.52742115675955e-05
303,1,0.576578848487233,6.63875030445255,656.218791725042,6645.83065831378,6962.23030992921,-6.58219590341522e-07,0.00106412816166273,-0.000391243258491158,0.166220660284424,-0.833779339715576,-0.003787754699887,1.54166143529406e-05
304,1,0.576659871024556,6.63916468040817,656.659172447501,6646.27401338656,6967.2603518349,-3.88535638764533e-06,0.00107260513181376,-0.000395955750718713,0.16626702657808,-0.83373297342192,-0.00378560061457285,1.53969043261607e-05
305,1,0.576890922093012,6.64035496410395,656.404306797515,6638.90294022186,6962.29423568315,-3.74201616747517e-06,0.00107240886363955,-0.000395870767533779,0.166400240412889,-0.833599759587111,-0.00378818008461348,1.54116256600386e-05
306,1,0.701392740423037,7.24589301504502,597.60921413998,6526.41008380427,6813.28763846963,4.80565228248083e-06,0.00111170926942629,0.00297792651690543,0.239273287619723,-0.760726712380277,-0.00478945057642938,2.02888460847337e-05
307,1,0.598276352440869,7.16570595441868,604.777810395708,6553.35640984785,6853.42657562781,-7.30776343921876e-07,0.000869726308134302,-0.000362727325409651,0.226707567580969,-0.773292432419031,-0.00464560785216641,1.95914818544607e-05
